Y,X1,X2,X3
214349733,811,351,753
38792875,979,125,317
655076508,879,883,844
248145120,328,934,810
15912720,139,159,720
149190600,403,617,600
70939008,96,798,926
7801920,270,86,336
17702835,167,555,191
18378334,23,842,949
42403662,613,81,854
51035328,706,753,96
113627712,737,803,192
78292837,463,203,833
10460100,879,70,170
599890176,888,992,681
6603168,48,481,286
25623472,49,667,784
92232288,438,214,984
15007230,830,369,49
295488424,539,556,986
123279000,290,780,545
140577340,922,395,386
40614210,783,741,70
23113284,107,282,766
410771067,581,917,771
14288400,350,72,567
55377400,472,361,325
568001720,796,715,998
263584890,981,485,554
202049750,878,263,875
179575200,509,600,588
30355416,123,339,728
44029480,827,220,242
18006300,570,117,270
1092780,780,3,467
246353184,552,966,462
145121264,446,712,457
1300568,136,73,131
427491174,902,717,661
928344,188,6,823
29625102,162,351,521
46519508,148,581,541
51682176,234,986,224
49254240,240,274,749
162894816,582,294,952
1227276,146,934,9
36025176,561,349,184
89139960,907,936,105
40631904,129,772,408
140760,6,30,782
295629516,738,994,403
49118202,357,138,997
113736460,995,697,164
435373575,845,735,701
121173250,634,695,275
35008336,319,152,722
128348724,587,411,532
31405500,997,50,630
185230682,637,419,694
152533760,886,269,640
11766000,74,318,500
613108944,967,714,888
148639269,811,597,307
18535608,546,82,414
17392518,319,699,78
302277960,540,566,989
238612480,256,955,976
79009920,638,172,720
967458,3,383,842
126665448,983,826,156
39823322,482,319,259
51909000,484,650,165
6553648,73,248,362
15364722,681,29,778
223957000,281,797,1000
101932425,423,315,765
608844138,761,903,886
6064344,744,39,209
73971040,848,793,110
57830319,883,383,171
4261900,230,545,34
109796800,163,842,800
12031070,85,181,782
178677225,391,675,677
8491210,217,130,301
37706408,799,694,68
23974335,385,187,333
7942530,705,86,131
37123002,327,159,714
185068800,432,510,840
388016832,834,536,868
92665650,565,781,210
46299120,434,508,210
243255165,745,381,857
44422215,795,71,787
286380,370,9,86
22206193,137,449,361
2100945,749,55,51
16593120,96,501,345
168481170,247,954,715
40959354,906,853,53
2502000,72,125,278
10221981,959,209,51
187800888,253,942,788
39675825,525,243,311
6466460,286,119,190
47620378,922,137,377
29379168,112,741,354
23976000,90,400,666
196913574,677,678,429
9047896,13,719,968
23873080,385,674,92
9840640,248,40,992
27297660,474,443,130
349089426,411,882,963
117847366,929,574,221
703772013,811,903,961
148728704,824,778,232
78482439,387,259,783
4779150,151,75,422
656304,242,339,8
130977000,945,231,600
115399476,423,283,964
36636462,502,459,159
213964,298,2,359
374062066,911,422,973
85345000,202,625,676
225049166,557,751,538
16386011,289,961,59
166663000,725,821,280
43196622,161,461,582
8023904,224,317,113
65095140,716,319,285
4571910,45,413,246
333262215,429,915,849
12216360,78,205,764
18775090,47,929,430
60168402,287,613,342
520571072,688,886,854
220896,118,16,117
98887712,352,469,599
6169680,570,88,123
11382800,130,88,995
211047369,507,547,761
583890500,850,941,730
95972800,820,266,440
25913472,358,87,832
123805350,358,435,795
103620512,428,571,424
5777952,433,278,48
2237760,945,296,8
6133036,581,754,14
29823712,136,292,751
317391360,867,832,440
52716048,839,84,748
73860444,98,821,918
36380,340,107,1
3916440,360,473,23
155828,163,956,1
53040120,932,813,70
78896664,266,693,428
139527828,396,761,463
27861806,623,59,758
124510050,987,870,145
530657088,624,866,982
7200720,411,120,146
29392896,736,832,48
79037646,419,894,211
151881345,399,769,495
79642816,116,913,752
42915150,225,249,766
103802160,462,274,820
44085697,431,439,233
269023680,873,576,535
94277844,603,516,303
34409725,83,805,515
318134520,878,610,594
2873390,155,713,26
50721264,198,328,781
53570785,95,929,607
90623430,153,610,971
318395520,662,501,960
34280792,364,98,961
33648126,69,626,779
24294400,949,800,32
168146550,702,715,335
188087031,731,759,339
12343755,115,967,111
303101568,896,603,561
3045758,89,71,482
42187600,104,610,665
187790148,862,266,819
157523700,461,402,850
59347764,71,868,963
1728912,796,362,6
417705470,938,845,527
221021460,869,810,314
30032388,414,83,874
5465228,34,449,358
9926604,963,859,12
33374880,420,88,903
21674250,950,27,845
88920117,429,363,571
36931496,98,602,626
23170500,190,813,150
607613888,653,938,992
127411830,705,993,182
3706535,7,685,773
1786880,16,349,320
6995082,173,586,69
160026915,167,965,993
32787200,80,872,470
527194500,875,708,851
34694450,175,578,343
45506890,143,526,605
450085680,990,456,997
103074984,339,824,369
21048720,938,748,30
15466113,951,39,417
27195480,156,585,298
3363360,364,35,264
57702400,700,368,224
32446680,214,665,228
98368529,469,581,361
8520512,392,88,247
55349280,190,504,578
119631600,297,424,950
16811640,201,340,246
384258336,924,458,908
64601816,458,179,788
11569536,88,498,264
156781270,698,835,269
22971828,986,353,66
94881024,592,756,212
7786556,79,601,164
11675880,569,40,513
41699580,277,195,772
110573984,493,688,326
143151030,990,921,157
299377136,991,478,632
41381088,168,926,266
202797000,900,870,259
66078236,269,868,283
174091968,414,544,773
31371432,267,152,773
196900936,463,472,901
55257500,125,961,460
6330144,849,932,8
8032934,707,598,19
329919744,528,797,784
26660768,292,904,101
39215520,113,964,360
237954024,462,753,684
229358880,909,380,664
188435016,504,451,829
2701776,462,17,344
12892341,833,77,201
108398290,686,715,221
26362090,554,307,155
293062050,675,538,807
266725940,611,460,949
249806388,962,383,678
34856640,741,480,98
291031040,970,586,512
17551380,786,70,319
36682360,106,715,484
80818101,889,273,333
378791952,924,847,484
296951040,745,519,768
354906240,964,780,472
40296690,378,207,515
2326380,87,955,28
63820120,623,788,130
374344760,410,926,986
169994004,466,746,489
3055878,553,614,9
2249208,18,178,702
44548245,987,153,295
2338700,50,91,514
50791104,351,646,224
20461056,154,173,768
426635100,810,905,582
201134262,641,434,723
115224120,795,264,549
276852288,883,552,568
54707400,614,150,594
20155744,536,158,238
448210152,744,813,741
27841536,318,512,171
430635900,898,834,575
55246464,744,182,408
263593296,522,799,632
216066708,517,893,468
4735104,59,192,418
42567336,108,658,599
3153696,156,76,266
1869021,899,9,231
91791000,750,987,124
53886976,572,512,184
166819016,584,559,511
10340460,130,491,162
292021184,676,551,784
360435648,678,592,898
336805398,639,821,642
172573920,711,328,740
137436000,650,240,881
37040700,235,555,284
166716160,215,832,932
23849378,98,397,613
76702560,88,876,995
193619272,994,209,932
113929500,503,375,604
107746560,752,180,796
245128416,624,754,521
41656560,372,220,509
90169200,594,220,690
35004150,387,134,675
19153260,90,378,563
86106480,821,437,240
3365206,694,373,13
528071634,839,657,958
13633488,453,99,304
147127860,799,682,270
500157080,538,940,989
78339250,250,671,467
38097785,905,979,43
207922921,713,409,713
37923480,447,210,404
92409849,927,987,101
290127750,695,759,550
6947808,422,98,168
672593949,967,831,837
55248525,477,565,205
39093880,382,301,340
53876460,181,820,363
2924064,4,858,852
20985456,904,146,159
70252956,228,813,379
11210100,165,316,215
47309130,937,270,187
488812640,848,977,590
192026625,955,383,525
310779846,507,722,849
152957472,824,372,499
99967140,819,170,718
73040850,870,193,435
76818000,700,310,354
88621568,158,896,626
42823326,733,78,749
68393280,746,120,764
29710476,81,428,857
343356960,584,717,820
30451932,283,252,427
14481720,33,690,636
32029200,434,225,328
1367574,591,13,178
12358008,162,978,78
11151048,302,181,204
22785438,997,293,78
332538210,974,843,405
19894160,44,940,481
12173833,257,707,67
129760848,483,464,579
260761632,724,698,516
84936384,416,597,342
308842512,732,446,946
2260224,24,108,872
42114800,676,356,175
24722250,375,238,277
213863400,482,612,725
383905500,878,583,750
85515360,840,124,821
5837040,242,40,603
93284576,578,262,616
144638560,310,484,964
12440712,246,188,269
22683780,353,204,315
116941055,847,521,265
253903445,773,367,895
596694560,968,833,740
12950126,217,106,563
142421580,170,981,854
14600925,291,669,75
643869490,905,886,803
101566080,880,687,168
43057605,87,961,515
17495808,836,48,436
17860608,323,144,384
111267000,468,750,317
371163384,402,927,996
169382360,854,211,940
99562375,925,209,515
42224175,525,83,969
92985600,835,128,870
94424701,581,331,491
39916821,777,179,287
90911268,189,574,838
19580,44,89,5
35200350,537,138,475
47623842,266,349,513
422160768,904,621,752
27111250,943,575,50
154724752,238,728,893
206701245,915,879,257
33703248,618,136,401
68692120,202,347,980
5600512,334,32,524
129374080,460,376,748
87765768,606,243,596
138482842,521,347,766
342736548,763,913,492
2485840,70,46,772
57121200,900,387,164
39577020,68,723,805
10438368,48,958,227
3243705,107,235,129
570933000,876,750,869
54128040,370,219,668
229940544,307,996,752
372466800,600,942,659
10315200,400,28,921
62622558,729,206,417
23863968,188,164,774
55792800,756,410,180
92540084,217,556,767
14087736,234,346,174
1711725,29,75,787
2916044,37,646,122
277562060,365,901,844
98340550,410,445,539
6828780,687,497,20
316477884,787,713,564
29961786,289,222,467
40188402,258,379,411
5382552,28,966,199
89646480,693,980,132
306329400,477,676,950
100330440,453,565,392
13762840,133,995,104
50588744,452,523,214
2403500,50,230,209
26697825,335,805,99
49736100,965,859,60
183772560,570,844,382
3284736,96,728,47
98338125,625,293,537
17741250,166,375,285
24483888,451,104,522
1070784,312,8,429
131090080,706,211,880
3030720,287,352,30
42310422,801,154,343
34957400,631,200,277
262399767,843,371,839
30048810,851,330,107
7305120,89,171,480
228320540,391,970,602
161416989,747,323,669
22637592,292,657,118
112353840,172,764,855
195281884,796,347,707
60155928,252,826,289
302664480,535,664,852
248855360,815,367,832
354708900,585,710,854
4236540,165,98,262
2032320,16,870,146
104529222,114,929,987
2715720,183,35,424
263180800,928,709,400
308200284,543,699,812
18324852,291,91,692
7704963,63,381,321
112661820,193,940,621
140142960,445,486,648
629750880,958,664,990
575796368,994,703,824
54672000,201,400,680
73909872,712,237,438
4996946,53,118,799
98532000,966,340,300
245681280,579,780,544
63646596,428,533,279
7281204,58,427,294
269333424,648,774,537
334953584,952,893,394
115340104,731,242,652
145227600,425,378,904
138745200,457,528,575
234829080,828,395,718
55829985,151,471,785
57205170,561,990,103
23399880,623,60,626
195072000,640,762,400
135904512,768,569,311
2385450,57,75,558
7800450,595,95,138
320290047,877,527,693
392139000,932,510,825
171901300,695,596,415
3763584,242,648,24
369403965,707,765,683
30635904,192,247,646
1317846,919,478,3
188763630,349,745,726
141095500,700,443,455
40028625,315,325,391
83283200,910,286,320
225490944,428,588,896
13639473,93,249,589
273039236,922,526,563
394957920,976,470,861
449234100,973,684,675
14892984,141,108,978
320915000,530,875,692
59089518,578,307,333
188455680,861,320,684
18504420,46,583,690
75708864,576,231,569
37988352,216,916,192
309510,905,9,38
114051072,304,977,384
39301965,131,885,339
34293110,395,166,523
76423500,405,425,444
67583040,890,791,96
20735640,964,30,717
104617418,911,857,134
7625750,235,55,590
830102400,984,912,925
317098100,979,790,410
22594096,196,322,358
5630530,82,443,155
79465752,867,684,134
1497174,258,829,7
80557302,413,551,354
3657300,167,365,60
62378302,997,82,763
22632610,133,221,770
10929200,25,614,712
2238191,29,683,113
193639362,922,411,511
14660016,392,138,271
152754316,683,299,748
5568576,64,291,299
22751794,811,83,338
95593275,531,379,475
2052855,399,35,147
146965280,553,302,880
33641538,714,127,371
10145245,409,41,605
151272320,940,752,214
11114100,300,233,159
16140600,90,196,915
114205992,419,277,984
3426120,62,60,921
418053888,644,736,882
160352676,516,657,473
21989760,520,881,48
202520450,869,295,790
33852000,350,624,155
84752703,329,261,987
464136750,825,846,665
47336450,695,70,973
4379067,63,71,979
53898624,708,244,312
11590782,123,127,742
300545024,832,422,856
440910330,977,735,614
180680220,423,756,565
345990960,882,467,840
100134505,697,295,487
53058006,149,657,542
181657366,979,257,722
275864400,712,945,410
150199731,387,627,619
13854456,693,357,56
67903780,595,206,554
234814608,772,476,639
40395264,672,578,104
130277004,403,948,341
64918678,242,587,457
305309270,563,889,610
452757032,889,767,664
6546540,327,770,26
3194802,37,246,351
33088242,178,473,393
248814720,495,704,714
144426159,531,423,643
9782556,524,127,147
493460400,760,690,941
132672832,386,368,934
163923968,512,611,524
323880324,942,353,974
9471656,82,134,862
1969122,751,3,874
96087772,166,634,913
45930192,602,102,748
197004120,916,535,402
194165586,943,558,369
232792880,505,613,752
37909575,289,165,795
135564372,398,762,447
45669312,351,428,304
188481860,317,685,868
48449247,829,759,77
384195070,998,595,647
217827225,889,297,825
187538274,407,742,621
343917024,671,608,843
482389824,816,982,602
51321888,904,342,166
449421336,717,728,861
223686016,584,647,592
318921615,867,411,895
31506894,162,723,269
17935632,871,624,33
478019880,845,873,648
74460043,233,643,497
38217504,542,156,452
23641480,40,751,787
16351818,266,93,661
14314560,496,260,111
219048192,576,804,473
162489600,960,364,465
93968028,462,327,622
24027138,67,687,522
16536000,104,500,318
251169600,804,400,781
3292212,509,49,132
85178736,219,444,876
89405232,503,276,644
135561636,558,518,469
246414809,733,379,887
629555220,707,970,918
70477000,100,946,745
33929280,462,240,306
6265740,116,831,65
166928580,903,585,316
12625482,479,69,382
10220910,818,21,595
110801223,837,599,221
1499917,887,89,19
14351172,253,58,978
9242100,326,189,150
135482490,198,957,715
33423768,664,51,987
631238940,932,865,783
4898040,476,49,210
20617200,332,150,414
137378550,190,817,885
258334740,982,333,790
52114568,878,418,142
373585137,547,907,753
74171790,315,973,242
10754500,785,50,274
